Date,Close,High,Low,Shares_Traded,Turnover
2020-07-10,10768.05,10819.4,10713.0,590705425.0,31557.58
2020-07-13,10802.7,10894.05,10756.05,554050579.0,30606.3
2020-07-14,10607.35,10755.65,10562.9,532368699.0,30902.47
2020-07-15,10618.2,10827.45,10577.75,715901258.0,42376.03
2020-07-16,10739.95,10755.3,10595.2,694402635.0,41453.95
2020-07-17,10901.7,10933.45,10749.65,676881092.0,35592.83
2020-07-20,11022.2,11037.9,10953.0,554306867.0,32738.64
2020-07-21,11162.25,11179.55,11113.25,771998838.0,42461.89
2020-07-22,11132.6,11238.1,11056.55,765074288.0,41068.72
2020-07-23,11215.45,11239.8,11103.15,621575333.0,32744.93
2020-07-24,11194.15,11225.4,11090.3,678935175.0,40217.17
2020-07-27,11131.8,11225.0,11087.85,588148687.0,34539.73
2020-07-28,11300.55,11317.75,11151.4,683891350.0,38677.47
2020-07-29,11202.85,11341.4,11149.75,600726301.0,38726.02
2020-07-30,11102.15,11299.95,11084.95,677761342.0,39150.44
2020-07-31,11073.45,11150.4,11026.65,642560311.0,36220.09
2020-08-03,10891.6,11058.05,10882.25,680929323.0,31149.94
2020-08-04,11095.25,11112.25,10908.1,625738313.0,35357.96
2020-08-05,11101.65,11225.65,11064.05,667639446.0,34894.58
2020-08-06,11200.15,11256.8,11127.3,600374615.0,31501.08
2020-08-07,11214.05,11231.9,11142.05,452629891.0,27054.43
2020-08-10,11270.15,11337.3,11238.0,491999534.0,29108.25
2020-08-11,11322.5,11373.6,11299.15,586084846.0,30314.89
2020-08-12,11308.4,11322.0,11242.65,609858960.0,28088.09
2020-08-13,11300.45,11359.3,11269.95,562355175.0,26500.52
2020-08-14,11178.4,11366.25,11111.45,645109756.0,31059.23
2020-08-17,11247.1,11267.1,11144.5,633963958.0,27468.67
2020-08-18,11385.35,11401.7,11253.15,579242492.0,27267.51
2020-08-19,11408.4,11460.35,11394.1,626217997.0,27528.12
2020-08-20,11312.2,11361.45,11289.8,791587770.0,27676.18
2020-08-21,11371.6,11418.5,11362.2,668719170.0,26294.26
2020-08-24,11466.45,11497.25,11410.65,532900535.0,28920.84
2020-08-25,11472.25,11525.9,11423.35,638152608.0,28742.82
2020-08-26,11549.6,11561.75,11461.85,743442521.0,34852.01
2020-08-27,11559.25,11617.35,11540.6,719776490.0,31580.61
2020-08-28,11647.6,11686.05,11589.4,806997707.0,39349.92
2020-08-31,11387.5,11794.25,11325.85,1371789450.0,61668.55
2020-09-01,11470.25,11553.55,11366.9,783769555.0,36752.54
2020-09-02,11535.0,11554.75,11430.4,593494423.0,27454.65
2020-09-03,11527.45,11584.95,11507.65,607115212.0,26868.26
2020-09-04,11333.85,11452.05,11303.65,681338905.0,31746.86
2020-09-07,11355.05,11381.15,11251.7,560322964.0,25959.82
2020-09-08,11317.35,11437.25,11290.45,572239350.0,27979.7
2020-09-09,11278.0,11298.15,11185.15,728880693.0,32660.67
2020-09-10,11449.25,11464.05,11327.4,679419973.0,39239.1
2020-09-11,11464.45,11493.5,11419.9,554789157.0,29614.09
2020-09-14,11440.05,11568.9,11383.55,642270123.0,33996.94
2020-09-15,11521.8,11535.95,11442.25,506667239.0,28054.51
2020-09-16,11604.55,11618.1,11516.75,527804775.0,27629.71
2020-09-17,11516.1,11587.2,11498.5,517729494.0,29674.95
2020-09-18,11504.95,11584.1,11446.1,764154094.0,48698.68
2020-09-21,11250.55,11535.25,11218.5,602851737.0,37213.23
2020-09-22,11153.65,11302.2,11084.65,672249921.0,36296.49
2020-09-23,11131.85,11259.55,11024.4,714925847.0,35542.98
2020-09-24,10805.55,11015.3,10790.2,706139506.0,33623.71
2020-09-25,11050.25,11072.6,10854.85,559597322.0,31122.18
2020-09-28,11227.55,11239.35,11099.85,472777324.0,24361.17
2020-09-29,11222.4,11305.4,11181.0,498295735.0,26875.14
2020-09-30,11247.55,11295.4,11184.55,499343849.0,28134.77
2020-10-01,11416.95,11428.6,11347.05,447740006.0,26212.72
2020-10-05,11503.35,11578.05,11452.3,530597393.0,31341.55
2020-10-06,11662.4,11680.3,11564.3,561444728.0,30373.65
2020-10-07,11738.85,11763.05,11629.35,513367516.0,32935.98
2020-10-08,11834.6,11905.7,11791.15,608768573.0,38677.49
2020-10-09,11914.2,11938.6,11805.2,611079482.0,34546.8
2020-10-12,11930.95,12022.05,11867.2,522627571.0,26586.47
2020-10-13,11934.5,11988.2,11888.9,458304851.0,29403.22
2020-10-14,11971.05,11997.2,11822.15,569245407.0,29940.62
2020-10-15,11680.35,12025.45,11661.3,608865041.0,35175.92
2020-10-16,11762.45,11789.75,11667.85,555764762.0,30439.19
2020-10-19,11873.05,11898.25,11820.4,541420990.0,29888.6
2020-10-20,11896.8,11949.25,11837.25,453560934.0,28367.34
2020-10-21,11937.65,12018.65,11775.75,623658140.0,37477.13
2020-10-22,11896.45,11939.55,11823.45,544901152.0,33013.17
2020-10-23,11930.35,11974.55,11908.75,502340361.0,27424.61
2020-10-26,11767.75,11942.85,11711.7,519815905.0,29316.02
2020-10-27,11889.4,11899.05,11723.0,616318543.0,37989.97
2020-10-28,11729.6,11929.4,11684.85,704018608.0,37025.89
2020-10-29,11670.8,11744.15,11606.45,554959844.0,30436.62
2020-10-30,11642.4,11748.95,11535.45,553672805.0,28151.58
2020-11-02,11669.15,11725.65,11557.4,568434165.0,35714.57
2020-11-03,11813.5,11836.2,11723.3,674303605.0,36363.95
2020-11-04,11908.5,11929.65,11756.4,667290347.0,38552.09
2020-11-05,12120.3,12131.1,12027.6,632455414.0,32311.46
2020-11-06,12263.55,12280.4,12131.85,576837602.0,34965.94
2020-11-09,12461.05,12474.05,12367.35,553449924.0,34255.11
2020-11-10,12631.1,12643.9,12475.25,847450692.0,51247.01
2020-11-11,12749.15,12769.75,12571.1,880475468.0,54744.55
2020-11-12,12690.8,12741.15,12624.85,622017762.0,36794.24
2020-11-13,12719.95,12735.95,12607.7,513948665.0,34568.65
2020-11-14,12780.25,12828.7,12749.45,107868139.0,5189.38
2020-11-17,12874.2,12934.05,12797.1,707676873.0,40977.03
2020-11-18,12938.25,12948.85,12819.35,731321438.0,39856.45
2020-11-19,12771.7,12963.0,12745.75,768751782.0,44747.08
2020-11-20,12859.05,12892.45,12730.25,663997267.0,42992.15
2020-11-23,12926.45,12968.85,12825.7,633117401.0,42031.38
2020-11-24,13055.15,13079.1,12978.0,571864976.0,37094.23
2020-11-25,12858.4,13145.85,12833.65,679005507.0,37401.36
2020-11-26,12987.0,13018.0,12790.4,549798925.0,34624.15
2020-11-27,12968.95,13035.3,12914.3,1162360673.0,78522.93
2020-12-01,13109.05,13128.4,12962.8,583633902.0,32917.26
2020-12-02,13113.75,13128.5,12983.55,717711761.0,34008.74
2020-12-03,13133.9,13216.6,13107.9,713688035.0,39627.71
2020-12-04,13258.55,13280.05,13152.85,640514315.0,36428.05
2020-12-07,13355.75,13366.65,13241.95,591722966.0,33578.64
2020-12-08,13392.95,13435.45,13311.05,543165361.0,33755.81
2020-12-09,13529.1,13548.9,13449.6,502605319.0,28726.97
2020-12-10,13478.3,13503.55,13399.3,553402501.0,30400.2
2020-12-11,13513.85,13579.35,13402.85,787707481.0,33696.57
2020-12-14,13558.15,13597.5,13472.45,558390043.0,28133.58
2020-12-15,13567.85,13589.65,13447.05,497600393.0,30828.33
2020-12-16,13682.7,13692.35,13606.45,462151091.0,27460.18
2020-12-17,13740.7,13773.25,13673.55,416008520.0,27712.93
2020-12-18,13760.55,13772.85,13658.6,519393189.0,34803.3
2020-12-21,13328.4,13777.5,13131.45,687255400.0,38243.62
2020-12-22,13466.3,13492.05,13192.9,696197300.0,36328.33
2020-12-23,13601.1,13619.45,13432.2,458651819.0,27073.45
2020-12-24,13749.25,13771.75,13626.9,471367730.0,24764.35
2020-12-28,13873.2,13885.3,13811.55,403634030.0,20923.06
2020-12-29,13932.6,13967.6,13859.9,439593961.0,25154.23
2020-12-30,13981.95,13997.0,13864.95,380681073.0,24633.12
2020-12-31,13981.75,14024.85,13936.45,452410109.0,26305.82
2021-01-01,14018.5,14049.85,13991.35,258090905.0,15873.75
2021-01-04,14132.9,14147.95,13953.75,494999295.0,28705.09
2021-01-05,14199.5,14215.6,14048.15,492475349.0,30872.87
2021-01-06,14146.25,14244.15,14039.9,632323316.0,34615.55
2021-01-07,14137.35,14256.25,14123.1,559173512.0,33446.47
2021-01-08,14347.25,14367.3,14221.65,613472067.0,37615.19
2021-01-11,14484.75,14498.2,14383.1,672878543.0,40186.21
2021-01-12,14563.45,14590.65,14432.85,929566952.0,44976.12
2021-01-13,14564.85,14653.35,14435.7,873956688.0,44682.93
2021-01-14,14595.6,14617.8,14471.5,620194977.0,37534.37
2021-01-15,14433.7,14617.45,14357.85,789557216.0,39912.18
2021-01-18,14281.3,14459.15,14222.8,762043554.0,41716.22
2021-01-19,14521.15,14546.05,14350.85,546108304.0,33084.79
2021-01-20,14644.7,14666.45,14517.55,623069963.0,34639.36
2021-01-21,14590.35,14753.55,14517.25,704646957.0,41939.04
2021-01-22,14371.9,14619.9,14357.75,776750347.0,45322.54
2021-01-25,14238.9,14491.1,14218.6,618631493.0,42278.39
2021-01-27,13967.5,14237.95,13929.3,660711117.0,40579.24
2021-01-28,13817.55,13898.25,13713.25,637871621.0,39881.82
2021-01-29,13634.6,13966.85,13596.75,753206122.0,46918.29
2021-02-01,14281.2,14336.35,13661.75,870529495.0,51840.22
2021-02-02,14647.85,14731.7,14469.15,914965225.0,58177.74
2021-02-03,14789.95,14868.85,14574.15,869477087.0,49312.35
2021-02-04,14895.65,14913.7,14714.75,884686415.0,47811.8
2021-02-05,14924.25,15014.65,14864.75,935629058.0,54394.63
2021-02-08,15115.8,15159.9,15041.05,671242694.0,40483.96
2021-02-09,15109.3,15257.1,15064.3,713279133.0,41930.72
2021-02-10,15106.5,15168.25,14977.2,624791133.0,40707.97
2021-02-11,15173.3,15188.5,15065.4,500122414.0,30933.44
2021-02-12,15163.3,15243.5,15081.0,571808807.0,32304.24
2021-02-15,15314.7,15340.15,15243.4,455959720.0,28955.29
2021-02-16,15313.45,15431.75,15242.2,648545320.0,36550.03
2021-02-17,15208.9,15314.3,15170.75,504767226.0,34073.12
2021-02-18,15118.95,15250.75,15078.05,770629541.0,37093.99
2021-02-19,14981.75,15144.05,14898.2,712213821.0,37419.34
2021-02-22,14675.7,15010.1,14635.05,609898454.0,37578.07
2021-02-23,14707.8,14854.5,14651.85,744092809.0,39508.09
2021-02-24,14982.0,15008.8,14723.05,403754669.0,23723.99
2021-02-25,15097.35,15176.5,15065.35,803883875.0,42983.07
2021-02-26,14529.15,14919.45,14467.75,1103644519.0,65012.96
2021-03-01,14761.55,14806.8,14638.55,507302977.0,30030.57
2021-03-02,14919.1,14959.1,14760.8,621723916.0,34647.26
2021-03-03,15245.6,15273.15,14995.8,544205583.0,34567.73
2021-03-04,15080.75,15202.35,14980.2,534850447.0,36036.02
2021-03-05,14938.1,15092.35,14862.1,640700362.0,37811.6
2021-03-08,14956.2,15111.15,14919.9,580308065.0,29518.07
2021-03-09,15098.4,15126.85,14925.45,675271251.0,38365.48
2021-03-10,15174.8,15218.45,15100.85,404585756.0,25603.32
2021-03-12,15030.95,15336.3,14953.6,493238854.0,32195.96
2021-03-15,14929.5,15048.4,14745.85,467473367.0,28118.0
2021-03-16,14910.45,15051.6,14890.65,437651327.0,27975.07
2021-03-17,14721.3,14956.55,14696.05,479352147.0,27983.5
2021-03-18,14557.85,14875.2,14478.6,542216908.0,31339.71
2021-03-19,14744.0,14788.25,14350.1,919178208.0,49011.27
2021-03-22,14736.4,14763.9,14597.85,458997059.0,27345.02
2021-03-23,14814.75,14878.6,14707.0,474150088.0,30322.09
2021-03-24,14549.4,14752.35,14535.0,456403503.0,27868.93
2021-03-25,14324.9,14575.6,14264.4,606820996.0,35350.22
2021-03-26,14507.3,14572.9,14414.25,481000845.0,29423.45
2021-03-30,14845.1,14876.3,14617.6,594520567.0,35117.93
2021-03-31,14690.7,14813.75,14670.25,436874691.0,29741.83
2021-04-01,14867.35,14883.2,14692.45,430028476.0,29585.23
2021-04-05,14637.8,14849.85,14459.5,500476690.0,33885.39
2021-04-06,14683.5,14779.1,14573.9,474211156.0,31885.97
2021-04-07,14819.05,14879.8,14649.85,476382016.0,35184.96
2021-04-08,14873.8,14984.15,14821.1,503728173.0,34444.56
2021-04-09,14834.85,14918.45,14785.65,498347599.0,35010.36
2021-04-12,14310.8,14652.5,14248.7,638475842.0,43433.24
2021-04-13,14504.8,14528.9,14274.9,588666016.0,40846.57
2021-04-15,14581.45,14597.55,14353.2,556851211.0,40177.25
2021-04-16,14617.85,14697.7,14559.0,568568743.0,36653.65
2021-04-19,14359.45,14382.3,14191.4,503142904.0,34751.95
2021-04-20,14296.4,14526.95,14207.3,456704716.0,34687.11
2021-04-22,14406.15,14424.75,14151.4,516985252.0,37235.71
2021-04-23,14341.35,14461.15,14273.3,476613608.0,31894.66
2021-04-26,14485.0,14557.5,14421.3,448533329.0,33156.16
2021-04-27,14653.05,14667.55,14484.85,442211685.0,32181.14
2021-04-28,14864.55,14890.25,14694.95,453990807.0,37650.11
2021-04-29,14894.9,15044.35,14814.45,511466673.0,41597.37
2021-04-30,14631.1,14855.45,14601.7,594744498.0,40335.86
2021-05-03,14634.15,14673.85,14416.25,443410846.0,32538.97
2021-05-04,14496.5,14723.4,14461.5,479657079.0,34024.77
2021-05-05,14617.85,14637.9,14506.6,437261063.0,28942.47
2021-05-06,14724.8,14743.9,14611.5,445281496.0,31015.95
2021-05-07,14823.15,14863.05,14765.5,483677266.0,33583.37
2021-05-10,14942.35,14966.9,14892.5,510598577.0,31620.64
2021-05-11,14850.75,14900.0,14771.4,616204478.0,32955.82
2021-05-12,14696.5,14824.05,14649.7,620318215.0,32035.23
2021-05-14,14677.8,14749.65,14591.9,602738614.0,39176.28
2021-05-17,14923.15,14938.0,14725.35,534516176.0,35571.28
2021-05-18,15108.1,15137.25,15043.7,571923125.0,35634.73
2021-05-19,15030.15,15133.4,15008.85,563293717.0,31100.21
2021-05-20,14906.05,15069.8,14884.9,467455658.0,28002.53
2021-05-21,15175.3,15190.0,14985.85,557730470.0,31921.76
2021-05-24,15197.7,15256.25,15145.45,566722866.0,32061.04
2021-05-25,15208.45,15293.85,15163.4,417323446.0,26871.99
2021-05-26,15301.45,15319.9,15194.95,377682051.0,26187.83
2021-05-27,15337.85,15384.55,15272.5,682374351.0,48219.93
2021-05-28,15435.65,15469.65,15394.75,455582440.0,32992.08
2021-05-31,15582.8,15606.35,15374.0,435999456.0,32739.29
2021-06-01,15574.85,15660.75,15528.3,409562322.0,27964.09
2021-06-02,15576.2,15597.45,15459.85,428641666.0,28781.87
2021-06-03,15690.35,15705.1,15611.0,410240584.0,27519.48
2021-06-04,15670.25,15733.6,15622.35,414162241.0,25363.03
2021-06-07,15751.65,15773.45,15678.1,393970049.0,25411.48
2021-06-08,15740.1,15778.8,15680.0,378164658.0,24172.13
2021-06-09,15635.35,15800.45,15566.9,457855735.0,26926.49
2021-06-10,15737.75,15751.25,15648.5,298297041.0,23032.9
2021-06-11,15799.35,15835.55,15749.8,363011297.0,24591.69
2021-06-14,15811.85,15823.05,15606.5,392862037.0,28001.5
2021-06-15,15869.25,15901.6,15842.4,323262818.0,22181.26
2021-06-16,15767.55,15880.85,15742.6,340191175.0,22505.95
2021-06-17,15691.4,15769.35,15616.75,357649243.0,26048.47
2021-06-18,15683.35,15761.5,15450.9,640821642.0,42024.55
2021-06-21,15746.5,15765.15,15505.65,351530072.0,22525.89
2021-06-22,15772.75,15895.75,15752.1,322237561.0,24440.47
2021-06-23,15686.95,15862.95,15673.95,287536735.0,23222.94
2021-06-24,15790.45,15821.4,15702.7,316662241.0,29623.58
2021-06-25,15860.35,15870.8,15772.3,314614380.0,26933.22
2021-06-28,15814.7,15915.65,15792.15,255099272.0,18713.41
2021-06-29,15748.45,15835.9,15724.05,360334724.0,24392.13
2021-06-30,15721.5,15839.1,15708.75,262386323.0,20379.76
2021-07-01,15680.0,15755.55,15667.05,224921644.0,17359.97
2021-07-02,15722.2,15738.35,15635.95,254808999.0,18015.42
2021-07-05,15834.35,15845.95,15762.05,207032153.0,14976.54
2021-07-06,15818.25,15914.2,15801.0,391410742.0,24456.05
2021-07-07,15879.65,15893.55,15779.7,329308646.0,22259.96
2021-07-08,15727.9,15885.75,15682.9,307928495.0,19597.95
2021-07-09,15689.8,15730.85,15632.75,243249366.0,19976.86
2021-07-12,15692.6,15789.2,15644.75,216272488.0,18482.89
2021-07-13,15812.35,15820.8,15744.6,246676549.0,18205.97
2021-07-14,15853.95,15877.35,15764.2,239924352.0,18372.84
2021-07-15,15924.2,15952.35,15855.0,284851049.0,20961.37
2021-07-16,15923.4,15962.25,15882.6,276298105.0,18758.13
2021-07-19,15752.4,15836.9,15707.5,242131813.0,18088.78
2021-07-20,15632.1,15728.45,15578.55,274284165.0,21329.55
2021-07-22,15824.05,15834.8,15726.4,265250867.0,23988.39
2021-07-23,15856.05,15899.8,15768.4,294098244.0,20685.82
2021-07-26,15824.45,15893.35,15797.0,267076679.0,19487.18
2021-07-27,15746.45,15881.55,15701.0,311012065.0,26117.34
2021-07-28,15709.4,15767.5,15513.45,318601589.0,26090.48
2021-07-29,15778.45,15817.35,15737.8,401584915.0,29460.54
2021-07-30,15763.05,15862.8,15744.85,400021237.0,30539.63
2021-08-02,15885.15,15892.9,15834.65,244847433.0,20766.99
2021-08-03,16130.75,16146.9,15914.35,341289658.0,26373.24
2021-08-04,16258.8,16290.2,16176.15,427337644.0,32434.78
2021-08-05,16294.6,16349.45,16210.3,418174517.0,31386.78
2021-08-06,16238.2,16336.75,16223.3,320087281.0,24716.17
2021-08-09,16258.25,16320.75,16179.05,240452917.0,18302.03
2021-08-10,16280.1,16359.25,16202.25,287989486.0,22600.38
2021-08-11,16282.25,16338.75,16162.55,277895886.0,20306.59
2021-08-12,16364.4,16375.5,16286.9,280181324.0,18548.87
2021-08-13,16529.1,16543.6,16376.3,321866286.0,27163.08
2021-08-16,16563.05,16589.4,16480.75,254049330.0,21456.2
2021-08-17,16614.6,16628.55,16495.4,297388470.0,25696.44
2021-08-18,16568.85,16701.85,16535.85,251796822.0,22721.54
2021-08-20,16450.5,16509.55,16376.05,350819323.0,30118.23
2021-08-23,16496.45,16592.5,16395.7,275597782.0,24355.77
2021-08-24,16624.6,16647.1,16495.3,275362819.0,24992.32
2021-08-25,16634.65,16712.45,16617.5,265920141.0,22210.6
2021-08-26,16636.9,16683.7,16603.4,253530997.0,22320.21
2021-08-27,16705.2,16722.05,16565.6,217405743.0,20499.85
2021-08-30,16931.05,16951.5,16764.85,283483108.0,23615.87
2021-08-31,17132.2,17153.5,16915.85,464390247.0,40147.89
2021-09-01,17076.25,17225.75,17055.05,301894634.0,27691.93
2021-09-02,17234.15,17245.5,17059.7,242377518.0,22620.36
2021-09-03,17323.6,17340.1,17212.2,261373795.0,23579.17
2021-09-06,17377.8,17429.55,17345.55,228045532.0,21270.62
2021-09-07,17362.1,17436.5,17287.0,243417811.0,19848.94
2021-09-08,17353.5,17383.4,17254.2,252652423.0,22696.35
2021-09-09,17369.25,17379.65,17302.7,241509352.0,17719.78
2021-09-13,17355.3,17378.35,17269.15,241053924.0,18498.63
2021-09-14,17380.0,17438.55,17367.05,230354386.0,18702.82
2021-09-15,17519.45,17532.7,17386.9,388191629.0,24256.8
2021-09-16,17629.5,17644.6,17510.45,503310763.0,30189.77
2021-09-17,17585.15,17792.95,17537.65,508285916.0,43345.58
2021-09-20,17396.9,17622.75,17361.8,339102046.0,25304.27
2021-09-21,17562.0,17578.35,17326.1,363578479.0,26520.99
2021-09-22,17546.65,17610.45,17524.0,295191136.0,21772.23
2021-09-23,17822.95,17843.9,17646.55,320514486.0,25005.36
2021-09-24,17853.2,17947.65,17819.4,360130853.0,30787.59
2021-09-27,17855.1,17943.5,17802.9,295714657.0,24244.98
2021-09-28,17748.6,17912.85,17576.1,397997281.0,27055.36
2021-09-29,17711.3,17781.75,17608.15,562237732.0,30621.28
2021-09-30,17618.15,17742.15,17585.35,378592721.0,27167.19
2021-10-01,17532.05,17557.15,17452.9,305763919.0,20911.61
2021-10-04,17691.25,17750.9,17581.35,295761839.0,21343.51
2021-10-05,17822.3,17833.45,17640.9,427000191.0,23066.8
2021-10-06,17646.0,17884.6,17613.15,395833550.0,24504.3
2021-10-07,17790.35,17857.55,17763.8,419890959.0,27371.98
2021-10-08,17895.2,17941.85,17840.35,324066351.0,22778.68
2021-10-11,17945.95,18041.95,17839.1,375756457.0,29000.2
2021-10-12,17991.95,18008.65,17864.95,355568313.0,26491.42
2021-10-13,18161.75,18197.8,18050.75,506679748.0,34503.0
2021-10-14,18338.55,18350.75,18248.7,538714440.0,38903.16
2021-10-18,18477.05,18543.15,18445.3,469883515.0,36800.84
2021-10-19,18418.75,18604.45,18377.7,368230309.0,30505.86
2021-10-20,18266.6,18458.3,18209.35,371276478.0,28968.42
2021-10-21,18178.1,18384.2,18048.0,365902008.0,30839.79
2021-10-22,18114.9,18314.25,18034.35,324748084.0,26938.88
2021-10-25,18125.4,18241.4,17968.5,418703647.0,34572.34
2021-10-26,18268.4,18310.45,18099.3,341377869.0,29764.61
2021-10-27,18210.95,18342.05,18167.9,335248487.0,30823.75
2021-10-28,17857.25,18190.7,17799.45,374205784.0,30222.34
2021-10-29,17671.65,17915.85,17613.1,336466864.0,28136.0
2021-11-01,17929.65,17954.1,17697.1,281190130.0,24354.38
2021-11-02,17888.95,18012.25,17847.6,296441997.0,23371.51
2021-11-03,17829.2,17988.75,17757.95,330995982.0,26186.85
2021-11-04,17916.8,17947.55,17900.6,48520856.0,3637.06
2021-11-08,18068.55,18087.8,17836.1,338919483.0,30908.23
2021-11-09,18044.25,18112.6,17983.05,270197527.0,23686.09
2021-11-10,18017.2,18061.25,17915.0,261446523.0,22281.11
2021-11-11,17873.6,17971.35,17798.2,232121151.0,20074.78
2021-11-12,18102.75,18123.0,17905.9,249111898.0,22164.33
2021-11-15,18109.45,18210.15,18071.3,280428633.0,19099.6
2021-11-16,17999.2,18132.65,17958.8,267431829.0,24101.67
2021-11-17,17898.65,18022.65,17879.25,295715938.0,22950.84
2021-11-18,17764.8,17945.6,17688.5,278425148.0,22625.36
2021-11-22,17416.55,17805.25,17280.45,356400425.0,29570.57
2021-11-23,17503.35,17553.7,17216.1,308843255.0,26240.41
2021-11-24,17415.05,17600.6,17354.0,298052158.0,23766.93
2021-11-25,17536.25,17564.35,17351.7,255947032.0,21953.33
2021-11-26,17026.45,17355.4,16985.7,356330009.0,28485.53
2021-11-29,17053.95,17160.7,16782.4,348888750.0,27428.2
2021-11-30,16983.2,17324.65,16931.4,497999836.0,41494.9
2021-12-01,17166.9,17213.05,17064.25,295542125.0,24098.73
2021-12-02,17401.65,17420.35,17149.3,279867500.0,22473.64
2021-12-03,17196.7,17489.8,17180.8,292526485.0,23100.57
2021-12-06,16912.25,17216.75,16891.7,231716681.0,17912.15
2021-12-07,17176.7,17251.65,16987.75,254144221.0,21693.69
2021-12-08,17469.75,17484.6,17308.95,257791948.0,21665.95
2021-12-09,17516.85,17543.25,17379.6,237170272.0,18984.75
2021-12-10,17511.3,17534.35,17405.25,204467484.0,16399.53
2021-12-13,17368.25,17639.5,17355.95,256560534.0,20592.03
2021-12-14,17324.9,17376.2,17225.8,270965586.0,20459.79
2021-12-15,17221.4,17351.2,17192.2,214972109.0,17046.42
2021-12-16,17248.4,17379.35,17184.95,219496063.0,18493.54
2021-12-17,16985.2,17298.15,16966.45,354591366.0,31326.91
2021-12-20,16614.2,16840.1,16410.2,330614079.0,25123.59
2021-12-21,16770.85,16936.4,16688.25,241030834.0,19783.04
2021-12-22,16955.45,16971.0,16819.5,207946105.0,17443.94
2021-12-23,17072.6,17118.65,17015.55,196965302.0,15755.89
2021-12-24,17003.75,17155.6,16909.6,182564833.0,15435.01
2021-12-27,17086.25,17112.05,16833.2,144777457.0,12567.03
2021-12-28,17233.25,17250.25,17161.15,176026100.0,14553.76
2021-12-29,17213.6,17285.95,17176.65,161679423.0,14320.79
2021-12-30,17203.95,17264.05,17146.35,320831676.0,21929.19
2021-12-31,17354.05,17400.8,17238.5,167025720.0,14588.54
2022-01-03,17625.7,17646.65,17383.3,200456430.0,16181.36
2022-01-04,17805.25,17827.6,17593.55,247437472.0,18604.16
2022-01-05,17925.25,17944.7,17748.85,251460038.0,23737.31
2022-01-06,17745.9,17797.95,17655.55,236454824.0,22643.82
2022-01-07,17812.7,17905.0,17704.55,239338015.0,21447.89
2022-01-10,18003.3,18017.45,17879.15,232418075.0,20853.64
2022-01-11,18055.75,18081.25,17964.4,220238796.0,20781.46
2022-01-12,18212.35,18227.95,18128.8,244974287.0,22298.69
2022-01-13,18257.8,18272.25,18163.8,303700545.0,28670.93
2022-01-14,18255.75,18286.95,18119.65,229451608.0,21024.51
2022-01-17,18308.1,18321.55,18228.75,266702919.0,23859.38
2022-01-18,18113.05,18350.95,18085.9,227507319.0,20852.67
2022-01-19,17938.4,18129.2,17884.9,276662654.0,25310.19
2022-01-20,17757.0,17943.7,17648.45,258094246.0,25863.29
2022-01-21,17617.15,17707.6,17485.85,277645373.0,25941.64
2022-01-24,17149.1,17599.4,16997.85,323847388.0,28387.73
2022-01-25,17277.95,17309.15,16836.8,326515896.0,31344.46
2022-01-27,17110.15,17182.5,16866.75,395596577.0,36296.64
2022-01-28,17101.95,17373.5,17077.1,355284285.0,29799.89
2022-01-31,17339.85,17410.0,17264.15,321660346.0,25474.13
2022-02-01,17576.85,17622.4,17244.55,386391485.0,30033.66
2022-02-02,17780.0,17794.6,17674.8,271205907.0,23611.59
2022-02-03,17560.2,17781.15,17511.15,226614989.0,20373.06
2022-02-04,17516.3,17617.8,17462.55,261434170.0,20651.85
2022-02-07,17213.6,17536.75,17119.4,265037933.0,21925.11
2022-02-08,17266.75,17306.45,17043.65,268526210.0,23846.16
2022-02-09,17463.8,17477.15,17339.0,236350514.0,19327.67
2022-02-10,17605.85,17639.45,17427.15,273606440.0,22210.93
2022-02-11,17374.75,17454.75,17303.0,253141660.0,23230.82
2022-02-14,16842.8,17099.5,16809.65,305510740.0,24976.16
2022-02-15,17352.45,17375.0,16839.25,298658142.0,24765.67
2022-02-16,17322.2,17490.6,17257.7,244549223.0,21128.38
2022-02-17,17304.6,17442.9,17235.85,232136131.0,19381.26
2022-02-18,17276.3,17380.8,17219.2,189620888.0,16126.96
2022-02-21,17206.65,17351.05,17070.7,215183301.0,18725.57
2022-02-22,17092.2,17148.55,16843.8,300131995.0,24040.84
2022-02-23,17063.25,17220.7,17027.85,200229631.0,17662.47
2022-02-24,16247.95,16705.25,16203.25,457967874.0,36650.83
2022-02-25,16658.4,16748.8,16478.3,329780732.0,25743.77
2022-02-28,16793.9,16815.9,16356.3,404214666.0,33831.57
2022-03-02,16605.95,16678.5,16478.65,517723542.0,39407.44
2022-03-03,16498.05,16768.95,16442.95,442068263.0,31413.0
2022-03-04,16245.35,16456.0,16133.8,456143040.0,34821.1
2022-03-07,15863.15,15944.6,15711.45,585403660.0,38038.75
2022-03-08,16013.45,16028.75,15671.45,543600673.0,38704.4
2022-03-09,16345.35,16418.05,15990.0,462231428.0,35329.34
2022-03-10,16594.9,16757.3,16447.9,486445481.0,35513.73
2022-03-11,16630.45,16694.4,16470.9,343717045.0,24720.34
2022-03-14,16871.3,16887.95,16606.5,314669685.0,23824.02
2022-03-15,16663.0,16927.75,16555.0,381631902.0,29731.09
2022-03-16,16975.35,16987.9,16837.85,259973396.0,21361.32
2022-03-17,17287.05,17344.6,17175.75,448335248.0,35367.28
2022-03-21,17117.6,17353.35,17096.4,285451208.0,22886.39
