Date,Close,High,Low,Shares_Traded,Turnover,log_return,range_volatility
2017-01-03,8192.25,8219.1,8148.6,1.31186021E8,6053.67,0.0015575613575361691,7.421100006289778E-5
2017-01-04,8190.5,8218.5,8180.9,1.36476345E8,6543.13,-2.1363934707617968E-4,2.102719224365245E-5
2017-01-05,8273.8,8282.65,8223.7,1.63957452E8,8180.68,0.010118949579130353,5.101867833117802E-5
2017-01-06,8243.8,8306.85,8233.25,1.4368985E8,7298.74,-0.0036324929756751554,7.920363086944815E-5
2017-01-09,8236.05,8263.0,8227.75,1.0221119E8,5197.62,-9.405426106811757E-4,1.827674031654671E-5
2017-01-10,8288.6,8293.8,8261.0,1.47312927E8,6904.57,0.006360216663891995,1.5702215687132562E-5
2017-01-11,8380.65,8389.0,8322.25,1.92285417E8,8938.68,0.011044400399176861,6.381889468820676E-5
2017-01-12,8407.2,8417.2,8382.3,1.77948383E8,7359.24,0.003163004450858122,1.7263123703020433E-5
2017-01-13,8400.35,8461.05,8373.15,1.90949616E8,9156.16,-8.151099213466025E-4,1.090587888387793E-4
2017-01-16,8412.8,8426.7,8374.4,1.27938836E8,6043.67,0.0014809839055218003,3.8760622312913015E-5
2017-01-17,8398.0,8440.9,8378.3,1.25781216E8,6389.21,-0.0017607732914233583,5.541176692792235E-5
2017-01-18,8417.0,8460.3,8397.4,1.68867039E8,7411.23,0.002259887967437504,5.568890408513999E-5
2017-01-19,8435.1,8445.15,8404.05,1.70956149E8,7324.14,0.0021481010627708392,2.380053870350553E-5
2017-01-20,8349.35,8423.65,8340.95,2.08901233E8,9014.51,-0.010217879770848582,9.734007234516794E-5
2017-01-23,8391.5,8404.15,8327.2,2.009931E8,8664.94,0.005035597244735685,8.46099416295906E-5
2017-01-24,8475.8,8480.95,8398.15,1.84745781E8,8524.17,0.009995755325698906,9.62562769497127E-5
2017-01-25,8602.75,8612.6,8493.95,3.0149015E8,13901.89,0.014866875494814625,1.9243521215656605E-4
2017-01-27,8641.25,8672.7,8606.9,2.83905821E8,11568.92,0.004465328690727306,5.8002753001064196E-5
2017-01-30,8632.75,8662.6,8617.75,3.1411076E8,9333.49,-9.841380903137704E-4,2.694522208178174E-5
2017-01-31,8561.3,8631.75,8552.4,5.37110119E8,14721.17,-0.008311062405448044,8.529113958228614E-5
2017-02-01,8716.4,8722.4,8537.5,3.37797412E8,13494.05,0.017954260859053356,4.5908223983831927E-4
2017-02-02,8734.25,8757.6,8685.8,2.92329202E8,11555.02,0.002045769782265635,6.777218779891222E-5
2017-02-03,8740.95,8748.25,8707.75,1.96936238E8,8193.45,7.668009897788109E-4,2.1531888875967806E-5
2017-02-06,8801.05,8814.1,8770.2,2.00403782E8,8701.51,0.006852153135457134,2.4931055607313065E-5
2017-02-07,8768.3,8809.3,8741.05,2.33294532E8,9060.63,-0.003728087599335007,6.0492024249074004E-5
2017-02-08,8769.05,8791.25,8715.0,2.25485726E8,9110.24,8.553173660309299E-5,7.588552233050184E-5
2017-02-09,8778.4,8821.4,8724.1,1.93282248E8,8972.67,0.0010656820090535477,1.2301641829524012E-4
2017-02-10,8793.55,8822.1,8771.2,2.32947341E8,10320.17,0.0017243395017456963,3.3481380989237405E-5
2017-02-13,8805.05,8826.9,8754.2,2.11180353E8,8659.48,0.001306922327557468,6.839772794979216E-5
2017-02-14,8792.3,8820.45,8772.5,1.94133563E8,8494.44,-0.0014490820755487257,2.971406221143198E-5
2017-02-15,8724.7,8807.9,8712.85,2.22828919E8,10472.37,-0.007718254905012281,1.1772463951191936E-4
2017-02-16,8778.0,8783.95,8719.6,1.90277738E8,9695.63,0.006090507722847818,5.4064068925306986E-5
2017-02-17,8821.7,8896.45,8804.25,3.07526025E8,23432.58,0.004966003944137277,1.0852975085052857E-4
2017-02-20,8879.2,8886.25,8809.8,1.73022362E8,7833.53,0.006496867645453195,7.465651296781053E-5
2017-02-21,8907.85,8920.8,8860.95,1.81091326E8,8863.71,0.003221447601126885,4.5315062228101546E-5
2017-02-22,8926.9,8960.75,8905.25,2.54677956E8,13514.08,0.002136279706175582,3.860060328465395E-5
2017-02-23,8939.5,8982.15,8927.55,3.88874096E8,17243.08,0.0014104690468023052,3.717674352454605E-5
2017-02-27,8896.7,8951.8,8888.65,1.95847099E8,10388.83,-0.004799237746814985,5.011857559272637E-5
2017-02-28,8879.6,8914.75,8867.6,3.0272289E8,13819.57,-0.001923910518447593,2.8122058872094394E-5
2017-03-01,8945.8,8960.8,8898.6,2.12328974E8,9681.99,0.007427637455889499,4.8518855061299304E-5
2017-03-02,8899.75,8992.5,8879.8,2.2560814E8,10075.19,-0.0051609619444392294,1.5905907218056488E-4
2017-03-03,8897.55,8907.1,8860.1,2.08915878E8,9783.57,-2.472285134494071E-4,2.799108616060539E-5
2017-03-06,8963.45,8967.8,8914.0,1.80194586E8,8955.06,0.0073792395765551015,3.6208013381816715E-5
2017-03-07,8946.9,8977.85,8932.8,1.78827506E8,8149.28,-0.001848093946849372,2.530630390655371E-5
2017-03-08,8924.3,8957.05,8891.95,1.83325544E8,9489.36,-0.002529210354928941,5.321058589051931E-5
2017-03-09,8927.0,8945.8,8899.5,1.76810453E8,8493.21,3.024989799723591E-4,2.692627119968296E-5
2017-03-10,8934.55,8975.7,8903.95,1.57419999E8,7385.28,8.453914077621215E-4,6.441550835321731E-5
2017-03-14,9087.0,9122.75,9060.5,2.78726933E8,14087.57,0.016919037108222915,4.6881238527878487E-5
2017-03-15,9084.8,9106.55,9075.5,2.48033251E8,9671.51,-2.4213341669499945E-4,1.1665365461949751E-5
2017-03-16,9153.7,9158.45,9128.55,2.15096446E8,9275.05,0.0075554818394591335,1.0693459088101452E-5
2017-03-17,9160.05,9218.4,9147.6,2.95554265E8,13226.29,6.934680504509139E-4,5.944312727300463E-5
2017-03-20,9126.85,9167.6,9116.3,3.423959E8,9251.16,-0.003631018540763328,3.1489033150272745E-5
2017-03-21,9121.5,9147.75,9087.2,2.55396073E8,10191.6,-5.863543995246928E-4,4.410444130672684E-5
2017-03-22,9030.45,9072.9,9019.3,2.39463699E8,10065.92,-0.01003206417186662,3.5108263717553197E-5
2017-03-23,9086.3,9099.05,9048.6,1.97705274E8,8699.36,0.006165584547492602,3.0913186962892305E-5
2017-03-24,9108.0,9133.55,9089.4,2.10021581E8,8853.03,0.0023853635797301672,2.3479332145479797E-5
2017-03-27,9045.2,9094.85,9024.65,2.09036051E8,8921.57,-0.006918917934791204,6.0040754728275334E-5
2017-03-28,9100.8,9110.4,9079.8,1.88985603E8,8139.28,0.006128091479973277,1.1319538354982385E-5
2017-03-29,9143.8,9153.15,9109.1,2.50902906E8,11089.43,0.004713732240665867,2.3272601542305798E-5
2017-03-30,9173.75,9183.15,9136.35,3.33410368E8,15585.42,0.003270090889794336,2.610515972037129E-5
2017-03-31,9173.75,9191.7,9152.1,1.96771674E8,10955.05,0.0,1.864116708215861E-5
2017-04-03,9237.85,9245.35,9192.4,1.43444541E8,8337.06,0.0069630297186553496,3.2989707432383715E-5
2017-04-05,9265.15,9273.9,9215.4,1.90529461E8,11461.96,0.002950874972699546,4.0043652467784265E-5
2017-04-06,9261.95,9267.95,9218.85,1.91937207E8,10332.6,-3.4543992657459197E-4,2.8216395385514858E-5
2017-04-07,9198.3,9250.5,9188.1,1.95918747E8,10217.13,-0.006895925270026629,4.58117203152401E-5
2017-04-10,9181.45,9225.65,9174.85,1.3996875E8,8140.08,-0.0018335401428880005,3.0488100968518604E-5
2017-04-11,9237.0,9242.7,9172.85,2.06261727E8,9385.2,0.0060320133814717155,5.754764946349081E-5
2017-04-12,9203.45,9246.4,9161.8,1.66755013E8,8412.97,-0.00363874385040507,8.448589017355163E-5
2017-04-13,9150.8,9202.65,9144.95,1.716956E8,8908.17,-0.0057371066005767095,3.955997006078366E-5
2017-04-17,9139.3,9160.0,9120.25,1.32244225E8,6473.27,-0.0012575110595836488,1.891347652082222E-5
2017-04-18,9105.15,9217.9,9095.45,1.79569574E8,8527.5,-0.0037436085914588713,1.7883599010756762E-4
2017-04-19,9103.5,9120.5,9075.15,1.79117382E8,8950.27,-1.8123254656617248E-4,2.484741558225229E-5
2017-04-20,9136.4,9143.9,9102.65,1.75629897E8,8843.5,0.0036074798304592064,2.0443151813186175E-5
2017-04-21,9119.4,9183.65,9088.75,1.59981265E8,8476.63,-0.0018624223440083505,1.0789691771747753E-4
2017-04-24,9217.95,9225.4,9130.55,1.72908048E8,9720.75,0.010748657665170285,1.0680428091929448E-4
2017-04-25,9306.6,9309.2,9250.35,1.73896951E8,10426.02,0.00957115576311929,4.021804472933385E-5
2017-04-26,9351.85,9367.0,9301.35,1.9139512E8,10483.32,0.004850358814640877,4.946763681592354E-5
2017-04-27,9342.15,9367.15,9322.65,2.15881711E8,12910.38,-0.0010377662213055345,2.267630797347875E-5
2017-04-28,9304.05,9342.65,9282.25,1.67229353E8,8673.32,-0.004086629235361126,4.206772383989894E-5
2017-05-02,9313.8,9352.55,9269.9,1.66558241E8,9110.59,0.0010473820437181462,7.879121116315635E-5
2017-05-03,9311.95,9346.3,9298.4,1.56342492E8,7975.14,-1.9864971945634827E-4,2.6401106531285214E-5
2017-05-04,9359.9,9365.65,9323.25,2.77895923E8,12379.74,0.005136085112886035,2.0588547766677327E-5
2017-05-05,9285.3,9377.1,9272.0,2.39133531E8,10466.68,-0.008002102211332685,1.270453762374298E-4
2017-05-08,9314.05,9338.7,9297.95,1.79709949E8,8300.22,0.0030915083481940896,1.9124095484920625E-5
2017-05-09,9316.85,9338.95,9307.7,1.36417428E8,7504.66,3.005759272048997E-4,1.1234641268867715E-5
2017-05-10,9407.3,9414.75,9336.0,1.57363135E8,8619.06,0.009661394890383165,7.055518520273764E-5
2017-05-11,9422.4,9450.65,9411.3,1.7643984E8,9289.89,0.0016038495819746207,1.7409149159565808E-5
2017-05-12,9400.9,9437.75,9372.55,1.59079418E8,9813.47,-0.002284403834589391,4.8058168662982255E-5
2017-05-15,9445.4,9449.25,9423.1,1.45163953E8,7790.97,0.004722421133111579,7.679836410824999E-6
2017-05-16,9512.25,9517.2,9456.35,1.71709433E8,9209.89,0.007052591126820168,4.114214611259806E-5
2017-05-17,9525.75,9532.6,9486.1,2.1185604E8,10726.23,0.0014182164368899746,2.391145326342251E-5
2017-05-18,9429.45,9489.1,9418.1,1.99340647E8,10782.46,-0.010160887622263356,5.640613405264168E-5
2017-05-19,9427.9,9505.75,9390.75,2.59861396E8,11544.77,-1.6439213394156289E-4,1.481506808886723E-4
2017-05-22,9438.25,9498.65,9427.9,2.02874757E8,9432.97,0.001097203302033083,5.5895135424750094E-5
2017-05-23,9386.15,9448.05,9370.0,2.31345629E8,11553.27,-0.0055353831230343315,6.881158327826945E-5
2017-05-24,9360.55,9431.9,9341.65,2.18265181E8,11045.95,-0.002731149046275337,9.244177933952677E-5
2017-05-25,9509.75,9523.3,9379.2,2.98147347E8,16964.26,0.015813538647069577,2.3246966296633454E-4
2017-05-26,9595.1,9604.9,9495.4,2.25647631E8,11204.36,0.008934963406205216,1.3146718637268608E-4
2017-05-29,9604.9,9637.75,9547.7,2.42266034E8,12484.61,0.0010208334219841677,8.81231116639642E-5
2017-05-30,9624.55,9635.3,9581.2,1.99894193E8,9765.4,0.0020437409119485822,3.170357488045923E-5
2017-05-31,9621.25,9649.6,9609.25,4.27053433E8,19605.94,-3.4293196773740485E-4,1.7558509185385405E-5
2017-06-01,9616.1,9634.65,9589.9,1.81533283E8,9482.61,-5.354167931684836E-4,2.1673810595355667E-5
2017-06-02,9653.5,9673.5,9637.45,1.67195027E8,8564.3,0.0038817668205125984,1.3940047695986887E-5
2017-06-05,9675.1,9687.2,9640.7,1.31685021E8,7192.24,0.002235030886008659,2.3152518132955375E-5
2017-06-06,9637.15,9709.3,9630.2,1.50379695E8,8416.55,-0.003930153021868312,6.691559105611152E-5
2017-06-07,9663.9,9678.55,9630.55,1.65669924E8,8989.36,0.00277187169892756,2.4718390664545214E-5
2017-06-08,9647.25,9688.7,9641.5,1.60165459E8,8822.63,-0.0017243928120047765,2.3849156303668174E-5
2017-06-09,9668.25,9676.25,9608.15,1.63897548E8,9078.71,0.0021744203643893584,4.988219588906583E-5
2017-06-12,9616.4,9647.05,9598.5,1.45786938E8,7686.89,-0.005377346743710021,2.5455383748215773E-5
2017-06-13,9606.9,9654.15,9595.4,1.33734363E8,7056.83,-9.883839687650892E-4,3.725952099698903E-5
2017-06-14,9618.15,9627.4,9580.45,1.8737875E8,10540.68,0.0011703481951004253,2.3898761948201372E-5
2017-06-15,9578.05,9621.4,9560.8,1.76423424E8,9868.08,-0.004177916288507491,3.992190894329164E-5
2017-06-16,9588.05,9615.85,9565.5,2.19808528E8,11920.62,0.0010435092071341514,2.7561483905708634E-5
2017-06-19,9657.55,9673.3,9614.9,1.46146062E8,8144.36,0.007222461457781959,3.666949580348859E-5
2017-06-20,9653.5,9676.5,9643.75,1.64437226E8,8476.67,-4.194489744864273E-4,1.1493649478405276E-5
2017-06-21,9633.6,9650.45,9608.6,1.48490556E8,8023.4,-0.0020635561656880373,1.8887851596139503E-5
2017-06-22,9630.0,9698.85,9617.75,2.04888654E8,10738.45,-3.73761918012166E-4,7.050914199623179E-5
2017-06-23,9574.95,9647.65,9565.3,1.80580579E8,9092.74,-0.005732912689073657,7.348596681426808E-5
2017-06-27,9511.4,9615.4,9473.45,2.09593904E8,11084.51,-0.006659233938983297,2.2120109135129296E-4
2017-06-28,9491.25,9522.5,9474.35,1.77652206E8,9103.73,-0.002120757636670813,2.5697522041290355E-5
2017-06-29,9504.1,9575.8,9493.8,2.67283587E8,13395.85,0.001352962905149852,7.396221055207306E-5
2017-06-30,9520.9,9535.8,9448.75,1.852026E8,8783.59,0.001766097699525858,8.410135927175476E-5
2017-07-03,9615.0,9624.0,9543.55,1.88690599E8,8720.76,0.00983499689076074,7.046670736626064E-5
2017-07-04,9613.3,9650.65,9595.5,1.49313755E8,7774.69,-1.7682270449598077E-4,3.2844728005869434E-5
2017-07-05,9637.6,9643.65,9607.35,1.34849476E8,7311.1,0.0025245586342588938,1.4222229512175573E-5
2017-07-06,9674.55,9700.7,9639.95,1.5200194E8,7539.21,0.003826611235733112,3.946510666543854E-5
2017-07-07,9665.8,9684.25,9642.65,1.46232151E8,8514.53,-9.04844079553839E-4,1.8532055614803315E-5
2017-07-10,9771.05,9782.15,9646.45,4.0142973E7,1920.78,0.010830050005930295,1.9514202046773228E-4
2017-07-11,9786.05,9830.05,9778.85,1.85322358E8,9908.41,0.0015339700611368952,2.7270645866050452E-5
2017-07-12,9816.1,9824.95,9787.7,1.50045594E8,7966.44,0.003065992612029003,1.4429159482985981E-5
2017-07-13,9891.7,9897.25,9853.45,1.86866752E8,10244.56,0.007672126856095382,1.9671824961102145E-5
2017-07-14,9886.35,9913.3,9845.45,1.64456602E8,9187.71,-5.410038027499639E-4,4.7167643220145926E-5
2017-07-17,9915.95,9928.2,9894.7,1.68596771E8,8310.48,0.0029895539453158454,1.142394364638735E-5
2017-07-18,9827.15,9885.35,9792.05,3.0300786E8,13184.22,-0.008995608472264691,8.992788097301478E-5
2017-07-19,9899.6,9905.05,9851.65,2.06376192E8,10935.6,0.007345388951696966,2.9222395216909125E-5
2017-07-20,9873.3,9922.55,9863.45,1.66083004E8,8942.56,-0.0026602082152626847,3.568794383763104E-5
2017-07-21,9915.25,9924.7,9838.0,1.93286125E8,11860.28,0.004239831907005981,7.698590200882199E-5
2017-07-24,9966.4,9982.05,9919.6,1.79905535E8,10837.2,0.00514545954212565,3.938669673486271E-5
2017-07-25,9964.55,10011.3,9949.1,1.91206247E8,10491.32,-1.85640925827809E-4,3.884231374308631E-5
2017-07-26,10020.65,10025.95,9965.95,2.03697844E8,11403.3,0.0056141692202992515,3.602939407603892E-5
2017-07-27,10020.55,10114.85,10005.5,2.96782048E8,18601.99,-9.979442348895859E-6,1.1815036176531538E-4
2017-07-28,10014.5,10026.05,9944.5,1.97491415E8,11996.8,-6.03941610716433E-4,6.670105429592055E-5
2017-07-31,10077.1,10085.9,10016.95,2.45096535E8,13131.89,0.006231480078246361,4.705618061752159E-5
2017-08-01,10114.65,10128.6,10065.75,1.90000516E8,11515.29,0.0037193451075221385,3.8744815915418745E-5
2017-08-02,10081.5,10137.85,10054.2,1.66463276E8,9165.92,-0.0032828068489253134,6.864928605095907E-5
2017-08-03,10013.65,10081.15,9998.25,1.98665837E8,10714.1,-0.006752898867547134,6.818243779146041E-5
2017-08-04,10066.4,10075.25,9988.35,1.84082134E8,10397.88,0.005253983067174928,7.503903734208949E-5
2017-08-07,10057.4,10088.1,10046.35,1.41566282E8,7827.95,-8.944633319799062E-4,1.7198661715138278E-5
2017-08-08,9978.55,10083.8,9947.0,2.09645343E8,10780.41,-0.007870892777129898,1.8657313159559138E-4
2017-08-09,9908.05,9969.8,9893.05,1.74395293E8,8831.72,-0.007090231145001826,5.972249690911232E-5
2017-08-10,9820.25,9892.65,9776.2,2.42820594E8,12040.13,-0.008900977750718143,1.4021393880611345E-4
2017-08-11,9710.8,9771.65,9685.55,2.94732998E8,13435.56,-0.011207912091976585,7.832696116946709E-5
2017-08-14,9794.15,9818.3,9752.1,2.01613585E8,9486.82,0.008546600463314987,4.5769891037346346E-5
2017-08-16,9897.3,9903.95,9773.85,2.26269013E8,10815.38,0.010476724008841323,1.7485343007898313E-4
2017-08-17,9904.15,9947.8,9883.75,2.03652311E8,9927.47,6.918685523784439E-4,4.172419448679433E-5
2017-08-18,9837.4,9865.95,9783.65,2.53931517E8,15636.16,-0.0067624127157378065,7.01709429917112E-5
2017-08-21,9754.35,9884.35,9740.1,2.11627775E8,11764.0,-0.008478109148736444,2.1612862515557995E-4
2017-08-22,9765.55,9828.45,9752.6,1.89267122E8,9850.89,0.0011475469883627705,6.00210451098647E-5
2017-08-23,9852.5,9857.9,9786.75,1.73815509E8,9961.13,0.008864343739783512,5.247168455120644E-5
2017-08-24,9857.05,9881.5,9848.85,1.90398702E8,10392.63,4.6170512069805943E-4,1.0953617636322324E-5
2017-08-28,9912.8,9925.75,9882.0,1.64493772E8,9900.06,0.00563991611242626,1.951404160114449E-5
2017-08-29,9796.05,9887.35,9783.75,1.78668444E8,8469.09,-0.011847608119118438,1.1095074957400507E-4
2017-08-30,9884.4,9909.45,9850.8,1.62704136E8,8008.72,0.008978513552038735,3.523819911106603E-5
2017-08-31,9917.9,9925.1,9856.95,3.37782004E8,14619.43,0.0033834485850860433,4.747364276749759E-5
2017-09-01,9974.4,9983.45,9909.85,1.62730656E8,9314.82,0.005680605252728476,5.475274775662144E-5
2017-09-04,9912.85,9988.4,9861.0,1.53369495E8,8069.64,-0.006189915299919124,1.6478436678610953E-4
2017-09-05,9952.2,9963.1,9901.05,1.43522342E8,7566.62,0.003961736966953345,3.903070681154142E-5
2017-09-06,9916.2,9931.55,9882.55,1.53767846E8,8926.98,-0.003623848865216487,2.4462746847156378E-5
2017-09-07,9929.9,9964.85,9917.2,1.94626599E8,9455.48,0.0013806241202206646,2.297550897256461E-5
2017-09-08,9934.8,9963.6,9913.3,1.68698771E8,8792.49,4.933374377041087E-4,2.561536271736772E-5
2017-09-11,10006.05,10028.65,9968.8,1.78409875E8,9545.94,0.007146165104703851,3.58295748632324E-5
2017-09-12,10093.05,10097.55,10028.05,1.88248293E8,9894.2,0.008657158117589842,4.770186728198246E-5
2017-09-13,10079.3,10131.95,10063.15,2.21608053E8,10682.41,-0.0013632523855159992,4.642460444792638E-5
2017-09-14,10086.6,10126.5,10070.35,2.32637517E8,11047.46,7.239944975298817E-4,3.0916795285000215E-5
2017-09-15,10085.4,10115.15,10043.65,2.74799134E8,13650.9,-1.1897679966456144E-4,5.0320664210083174E-5
2017-09-18,10153.1,10171.7,10131.3,1.6085268E8,8106.66,0.006690244090939119,1.5838113055038306E-5
2017-09-19,10147.55,10178.95,10129.95,1.93345992E8,8796.21,-5.4678053542859E-4,2.3285256940931298E-5
2017-09-20,10141.15,10171.05,10134.2,2.05605243E8,10105.71,-6.308930796236612E-4,1.317404818061237E-5
2017-09-21,10121.9,10158.9,10058.6,1.97710666E8,11114.28,-0.0019000106885297251,9.844962807353051E-5
2017-09-22,9964.4,10095.05,9952.8,2.33621596E8,11941.88,-0.015682652158186268,2.0139260064397406E-4
2017-09-25,9872.6,9960.5,9816.05,2.2820697E8,11258.68,-0.009255497840449801,2.1340739631159193E-4
2017-09-26,9871.5,9891.35,9813.0,1.96792799E8,9754.02,-1.1142569184093924E-4,6.324385648544767E-5
2017-09-27,9735.75,9921.05,9714.4,2.06305991E8,10127.39,-0.013847140123069935,4.430789963922866E-4
2017-09-28,9768.95,9789.2,9687.55,3.96874518E8,18962.4,0.0034043109674916656,1.0895562697783192E-4
2017-09-29,9788.6,9854.0,9775.35,2.02350211E8,11087.11,0.002009454825586558,6.421703592697807E-5
2017-10-03,9859.5,9895.4,9831.05,1.67833406E8,9698.55,0.007217014137449058,4.256594727624855E-5
2017-10-04,9914.9,9938.3,9850.65,1.60993982E8,8790.29,0.00560321880260041,7.847367831934174E-5
2017-10-05,9888.7,9945.95,9881.85,1.52362417E8,7823.55,-0.002645985102307846,4.180517224364336E-5
2017-10-06,9979.7,9989.35,9906.6,2.01858899E8,9986.18,0.009160338661421514,6.919451075628641E-5
2017-10-09,9988.75,10015.75,9959.45,1.48395842E8,7425.19,9.06429955217777E-4,3.177582304863399E-5
2017-10-10,10016.95,10034.0,10002.3,1.5324657E8,8055.5,0.0028191983962086767,1.001253827169057E-5
2017-10-11,9984.8,10067.25,9955.8,1.95593061E8,10227.9,-0.0032147214806372746,1.2392777241729635E-4
2017-10-12,10096.4,10104.45,9977.1,2.07106672E8,10579.8,0.01111498804325995,1.6087000383278074E-4
2017-10-13,10167.45,10191.9,10120.1,2.37230047E8,12379.8,0.007012516492081918,4.998125097511644E-5
2017-10-16,10230.85,10242.95,10175.1,2.09327364E8,11774.68,0.0062162243084472645,4.417070861227529E-5
2017-10-17,10234.45,10251.85,10212.6,2.01782377E8,10422.81,3.5181502710760696E-4,1.4714320939239384E-5
2017-10-18,10210.85,10236.45,10175.75,2.6211179E8,13177.83,-0.002308600067655014,3.5372056002568806E-5
2017-10-19,10146.55,10211.95,10123.35,3.1086379E7,1685.16,-0.006317134194985375,7.593321071606843E-5
2017-10-23,10184.85,10224.15,10124.5,2.24799211E8,12144.31,0.00376757579945397,9.592909274217394E-5
2017-10-24,10207.7,10237.75,10182.4,2.23914325E8,11539.73,0.002241015426026624,2.938864163143757E-5
2017-10-25,10295.35,10340.55,10240.9,6.12620774E8,25922.51,0.008549999531985143,9.377119445894003E-5
2017-10-26,10343.8,10355.65,10271.85,4.43036008E8,23135.46,0.00469496941468231,6.60175822972111E-5
2017-10-27,10323.05,10366.15,10311.3,3.2241141E8,15149.9,-0.002008047377557662,2.8146301390194524E-5
2017-10-30,10363.65,10384.5,10344.3,2.44193178E8,12558.7,0.003925232359779345,1.5044053312986846E-5
2017-10-31,10335.3,10367.7,10323.95,2.398097E8,12830.06,-0.0027392710960959647,1.7882455501881323E-5
2017-11-01,10440.5,10451.65,10383.05,2.68270466E8,14206.21,0.010127253739342569,4.336475117417025E-5
2017-11-02,10423.8,10453.0,10412.55,2.07735021E8,10779.63,-0.001600820882207736,1.5032750780204087E-5
2017-11-03,10452.5,10461.7,10403.6,2.06101238E8,10070.83,0.0027495311028114403,3.101453215215148E-5
2017-11-06,10451.8,10490.45,10413.75,1.99559409E8,10231.76,-6.697186705724477E-5,5.385022389983704E-5
2017-11-07,10350.15,10485.75,10340.8,2.95830692E8,16182.46,-0.009773200021543502,1.9376520364501615E-4
2017-11-08,10303.15,10384.25,10285.5,2.82950322E8,14789.39,-0.004551338636681021,9.129991235735494E-5
2017-11-09,10308.95,10368.45,10266.95,2.47606613E8,12697.28,5.62776248231039E-4,9.677725449242335E-5
2017-11-10,10321.75,10344.95,10254.1,2.8796294E8,14682.6,0.0012408693493102562,7.780743578008558E-5
2017-11-13,10224.95,10334.15,10216.25,2.16799588E8,11783.34,-0.009422507379482964,1.3166082505301896E-4
